coords,alt,time
"(42.538518, -6.564032)",533.392,2017-05-08 07:23:29+00:00
"(42.538946, -6.567868)",527.041,2017-05-08 07:24:51+00:00
"(42.538447, -6.569686)",527.425,2017-05-08 07:25:14+00:00
"(42.537855, -6.575146)",523.442,2017-05-08 07:27:02+00:00
"(42.536186, -6.577774)",519.561,2017-05-08 07:28:08+00:00
"(42.535978, -6.57886)",518.021,2017-05-08 07:28:22+00:00
"(42.536199, -6.580358)",519.213,2017-05-08 07:28:40+00:00
"(42.535809, -6.581219)",515.208,2017-05-08 07:28:51+00:00
"(42.535363, -6.581497)",512.577,2017-05-08 07:29:00+00:00
"(42.534952, -6.582096)",510.125,2017-05-08 07:29:09+00:00
"(42.53461, -6.583365)",511.512,2017-05-08 07:29:23+00:00
"(42.53493, -6.584115)",514.492,2017-05-08 07:29:41+00:00
"(42.535288, -6.585715)",516.989,2017-05-08 07:30:39+00:00
"(42.536126, -6.586881)",517.538,2017-05-08 07:31:03+00:00
"(42.536637, -6.587865)",514.252,2017-05-08 07:31:19+00:00
"(42.537897, -6.589359)",512.449,2017-05-08 07:31:45+00:00
"(42.538253, -6.589379)",509.651,2017-05-08 07:31:57+00:00
"(42.538169, -6.589531)",510.601,2017-05-08 07:32:03+00:00
"(42.538326, -6.589628)",508.411,2017-05-08 07:32:51+00:00
"(42.539065, -6.589113)",506.508,2017-05-08 07:33:41+00:00
"(42.539157, -6.58889)",508.076,2017-05-08 07:33:47+00:00
"(42.539463, -6.588866)",508.914,2017-05-08 07:33:56+00:00
"(42.539487, -6.589128)",509.051,2017-05-08 07:34:11+00:00
"(42.539284, -6.589265)",507.371,2017-05-08 07:34:23+00:00
"(42.539705, -6.590678)",504.928,2017-05-08 07:34:45+00:00
"(42.54065, -6.591722)",513.097,2017-05-08 07:35:24+00:00
"(42.541229, -6.592799)",525.171,2017-05-08 07:36:34+00:00
"(42.542883, -6.592889)",531.588,2017-05-08 07:38:01+00:00
"(42.542886, -6.593153)",531.755,2017-05-08 07:38:15+00:00
"(42.543135, -6.593476)",533.607,2017-05-08 07:41:47+00:00
"(42.543019, -6.593311)",533.417,2017-05-08 07:44:40+00:00
"(42.543615, -6.592724)",535.808,2017-05-08 07:47:30+00:00
"(42.543577, -6.592927)",535.436,2017-05-08 07:48:04+00:00
"(42.543469, -6.592829)",535.444,2017-05-08 07:48:23+00:00
"(42.543684, -6.593046)",535.631,2017-05-08 07:48:46+00:00
"(42.543589, -6.593084)",535.081,2017-05-08 07:48:53+00:00
"(42.543523, -6.592874)",535.478,2017-05-08 07:49:06+00:00
"(42.543495, -6.592987)",535.197,2017-05-08 07:49:37+00:00
"(42.543599, -6.592829)",535.811,2017-05-08 07:50:56+00:00
"(42.543607, -6.593026)",535.168,2017-05-08 07:51:16+00:00
"(42.543641, -6.59289)",535.758,2017-05-08 07:51:44+00:00
"(42.543549, -6.592125)",532.652,2017-05-08 07:52:03+00:00
"(42.543649, -6.592586)",535.417,2017-05-08 07:52:21+00:00
"(42.543423, -6.59247)",534.208,2017-05-08 07:52:53+00:00
"(42.543501, -6.592774)",535.686,2017-05-08 07:53:23+00:00
"(42.543841, -6.592608)",536.254,2017-05-08 08:12:48+00:00
"(42.544601, -6.592718)",541.651,2017-05-08 08:13:48+00:00
"(42.544963, -6.593306)",531.581,2017-05-08 08:14:27+00:00
"(42.54528, -6.593078)",529.638,2017-05-08 08:14:54+00:00
"(42.545378, -6.59267)",533.487,2017-05-08 08:15:04+00:00
"(42.546384, -6.592559)",518.211,2017-05-08 08:15:29+00:00
"(42.54665, -6.592398)",514.888,2017-05-08 08:15:40+00:00
"(42.546685, -6.59184)",521.929,2017-05-08 08:16:07+00:00
"(42.546649, -6.592155)",518.0,2017-05-08 08:16:29+00:00
"(42.546941, -6.592506)",514.02,2017-05-08 08:17:04+00:00
"(42.546856, -6.592712)",513.708,2017-05-08 08:17:26+00:00
"(42.547257, -6.593896)",515.413,2017-05-08 08:18:41+00:00
"(42.547494, -6.595613)",518.241,2017-05-08 08:19:15+00:00
"(42.548026, -6.59776)",524.878,2017-05-08 08:19:55+00:00
"(42.548333, -6.598402)",524.038,2017-05-08 08:20:20+00:00
"(42.548801, -6.598528)",522.645,2017-05-08 08:20:35+00:00
"(42.549085, -6.598404)",520.664,2017-05-08 08:21:23+00:00
"(42.549001, -6.598588)",521.218,2017-05-08 08:21:49+00:00
"(42.548315, -6.598337)",524.175,2017-05-08 08:22:06+00:00
"(42.5481, -6.598437)",524.544,2017-05-08 08:22:13+00:00
"(42.548238, -6.599248)",525.305,2017-05-08 08:22:32+00:00
"(42.548992, -6.601422)",524.215,2017-05-08 08:23:19+00:00
"(42.550169, -6.603604)",518.308,2017-05-08 08:24:21+00:00
"(42.550424, -6.603823)",519.265,2017-05-08 08:24:29+00:00
"(42.550472, -6.604131)",518.823,2017-05-08 08:24:34+00:00
"(42.553508, -6.609993)",514.77,2017-05-08 08:26:12+00:00
"(42.553991, -6.610636)",517.49,2017-05-08 08:26:31+00:00
"(42.554045, -6.611013)",517.897,2017-05-08 08:26:39+00:00
"(42.555449, -6.613799)",519.526,2017-05-08 08:27:38+00:00
"(42.559919, -6.624344)",519.44,2017-05-08 08:30:27+00:00
"(42.576718, -6.662388)",495.187,2017-05-08 08:39:03+00:00
"(42.577994, -6.665932)",492.172,2017-05-08 08:39:48+00:00
"(42.578623, -6.666989)",492.013,2017-05-08 08:40:04+00:00
"(42.578976, -6.667079)",491.214,2017-05-08 08:40:38+00:00
"(42.579004, -6.667434)",490.108,2017-05-08 08:40:47+00:00
"(42.581245, -6.672272)",491.998,2017-05-08 08:42:07+00:00
"(42.583169, -6.674327)",494.046,2017-05-08 08:42:55+00:00
"(42.583589, -6.674599)",493.623,2017-05-08 08:43:05+00:00
"(42.584594, -6.675962)",497.573,2017-05-08 08:43:48+00:00
"(42.585988, -6.677275)",510.86,2017-05-08 08:45:23+00:00
"(42.587318, -6.679027)",514.379,2017-05-08 08:46:35+00:00
"(42.58693, -6.680417)",521.253,2017-05-08 08:47:12+00:00
"(42.587033, -6.680972)",524.38,2017-05-08 08:47:24+00:00
"(42.588256, -6.68331)",519.189,2017-05-08 08:48:15+00:00
"(42.588538, -6.686103)",512.706,2017-05-08 08:49:54+00:00
"(42.589406, -6.689043)",500.226,2017-05-08 08:51:23+00:00
"(42.589388, -6.690122)",496.008,2017-05-08 08:51:32+00:00
"(42.589725, -6.691455)",495.719,2017-05-08 08:51:50+00:00
"(42.590585, -6.692628)",495.857,2017-05-08 08:53:07+00:00
"(42.592878, -6.699808)",493.884,2017-05-08 08:55:31+00:00
"(42.593794, -6.703844)",508.274,2017-05-08 08:57:32+00:00
"(42.597333, -6.713036)",504.261,2017-05-08 09:00:27+00:00
"(42.597649, -6.713587)",503.02,2017-05-08 09:00:54+00:00
"(42.59858, -6.714527)",504.554,2017-05-08 09:01:26+00:00
"(42.59932, -6.715763)",488.791,2017-05-08 09:01:37+00:00
"(42.599637, -6.716646)",483.775,2017-05-08 09:01:45+00:00
"(42.599765, -6.722249)",484.128,2017-05-08 09:03:09+00:00
"(42.599992, -6.723786)",483.82,2017-05-08 09:04:22+00:00
"(42.599758, -6.725724)",484.808,2017-05-08 09:05:30+00:00
"(42.599854, -6.725728)",484.338,2017-05-08 09:05:36+00:00
"(42.599613, -6.725696)",485.266,2017-05-08 09:05:50+00:00
"(42.599533, -6.725847)",485.723,2017-05-08 09:05:57+00:00
"(42.599987, -6.727204)",483.053,2017-05-08 09:06:55+00:00
"(42.600043, -6.731321)",476.88,2017-05-08 09:10:24+00:00
"(42.601716, -6.737215)",478.259,2017-05-08 09:12:22+00:00
"(42.604594, -6.742977)",506.873,2017-05-08 09:15:44+00:00
"(42.605893, -6.750847)",541.36,2017-05-08 09:21:05+00:00
"(42.606207, -6.754934)",561.243,2017-05-08 09:22:58+00:00
"(42.605103, -6.760143)",546.964,2017-05-08 09:24:15+00:00
"(42.604388, -6.76249)",537.01,2017-05-08 09:24:31+00:00
"(42.604258, -6.765573)",519.408,2017-05-08 09:24:49+00:00
"(42.603, -6.76803)",516.835,2017-05-08 09:25:14+00:00
"(42.601415, -6.770163)",533.953,2017-05-08 09:26:33+00:00
"(42.601343, -6.770968)",533.38,2017-05-08 09:26:58+00:00
"(42.601722, -6.774943)",518.97,2017-05-08 09:27:39+00:00
"(42.601579, -6.775558)",518.337,2017-05-08 09:27:44+00:00
"(42.59966, -6.77979)",534.546,2017-05-08 09:30:42+00:00
"(42.600041, -6.803345)",541.03,2017-05-08 09:37:38+00:00
"(42.600231, -6.805182)",536.667,2017-05-08 09:38:31+00:00
"(42.601111, -6.807441)",528.459,2017-05-08 09:38:56+00:00
"(42.603943, -6.809145)",532.503,2017-05-08 09:39:57+00:00
"(42.603942, -6.809322)",533.723,2017-05-08 09:42:20+00:00
"(42.604164, -6.8094)",532.708,2017-05-08 09:42:45+00:00
"(42.604253, -6.809284)",530.036,2017-05-08 09:43:23+00:00
"(42.604123, -6.808383)",532.114,2017-05-08 09:44:31+00:00
"(42.604381, -6.807017)",537.581,2017-05-08 09:47:20+00:00
"(42.604147, -6.808271)",532.651,2017-05-08 09:50:30+00:00
"(42.604277, -6.809427)",530.128,2017-05-08 09:50:54+00:00
"(42.604517, -6.809932)",526.267,2017-05-08 09:51:03+00:00
"(42.604308, -6.810878)",519.581,2017-05-08 09:51:34+00:00
"(42.605171, -6.811324)",509.098,2017-05-08 09:52:00+00:00
"(42.605521, -6.810761)",508.852,2017-05-08 09:52:13+00:00
"(42.605492, -6.81041)",510.753,2017-05-08 09:52:21+00:00
"(42.605881, -6.810107)",509.808,2017-05-08 09:52:33+00:00
"(42.606095, -6.810148)",509.408,2017-05-08 09:53:19+00:00
"(42.606527, -6.809259)",512.066,2017-05-08 09:53:59+00:00
"(42.606947, -6.808806)",513.694,2017-05-08 09:54:19+00:00
"(42.607591, -6.808657)",515.911,2017-05-08 09:54:33+00:00
"(42.607989, -6.808764)",513.741,2017-05-08 09:54:46+00:00
"(42.607964, -6.808538)",514.568,2017-05-08 09:55:08+00:00
"(42.608095, -6.808455)",513.147,2017-05-08 09:55:40+00:00
"(42.607995, -6.808675)",513.811,2017-05-08 09:56:05+00:00
"(42.607993, -6.808353)",514.688,2017-05-08 10:02:20+00:00
"(42.609717, -6.808537)",503.533,2017-05-08 10:03:57+00:00
"(42.609861, -6.808714)",502.323,2017-05-08 10:04:03+00:00
"(42.609803, -6.810103)",496.815,2017-05-08 10:04:42+00:00
"(42.609507, -6.81065)",496.708,2017-05-08 10:04:56+00:00
"(42.609692, -6.810472)",496.364,2017-05-08 10:05:08+00:00
"(42.609026, -6.811223)",496.352,2017-05-08 10:06:43+00:00
"(42.60982, -6.813484)",498.739,2017-05-08 10:09:29+00:00
"(42.609732, -6.813751)",496.039,2017-05-08 10:09:52+00:00
"(42.609906, -6.813517)",498.526,2017-05-08 10:10:17+00:00
"(42.610853, -6.81385)",496.655,2017-05-08 10:10:34+00:00
"(42.612639, -6.815115)",500.839,2017-05-08 10:12:05+00:00
"(42.613111, -6.815154)",496.436,2017-05-08 10:12:26+00:00
"(42.613856, -6.814877)",506.732,2017-05-08 10:12:56+00:00
"(42.614331, -6.815023)",505.392,2017-05-08 10:13:13+00:00
"(42.61502, -6.815619)",513.411,2017-05-08 10:13:46+00:00
"(42.615283, -6.816615)",517.908,2017-05-08 10:15:02+00:00
"(42.614815, -6.818478)",523.064,2017-05-08 10:15:25+00:00
"(42.61419, -6.818914)",515.622,2017-05-08 10:15:33+00:00
"(42.612914, -6.818954)",511.489,2017-05-08 10:15:46+00:00
"(42.612442, -6.81949)",512.829,2017-05-08 10:15:53+00:00
"(42.611838, -6.81988)",508.966,2017-05-08 10:16:06+00:00
"(42.611716, -6.820457)",507.795,2017-05-08 10:16:18+00:00
"(42.613133, -6.821333)",509.149,2017-05-08 10:16:44+00:00
"(42.614199, -6.821046)",513.576,2017-05-08 10:17:01+00:00
"(42.614561, -6.821146)",514.678,2017-05-08 10:17:08+00:00
"(42.614903, -6.821477)",518.733,2017-05-08 10:17:17+00:00
"(42.615106, -6.82211)",518.126,2017-05-08 10:17:29+00:00
"(42.614953, -6.823468)",519.608,2017-05-08 10:17:53+00:00
"(42.615044, -6.824126)",517.138,2017-05-08 10:18:06+00:00
"(42.615461, -6.824825)",516.136,2017-05-08 10:18:24+00:00
"(42.616484, -6.825711)",520.623,2017-05-08 10:18:58+00:00
"(42.617122, -6.826567)",523.093,2017-05-08 10:19:25+00:00
"(42.618357, -6.829369)",520.69,2017-05-08 10:20:41+00:00
"(42.620431, -6.830529)",525.239,2017-05-08 10:21:18+00:00
"(42.620958, -6.830456)",522.053,2017-05-08 10:21:24+00:00
"(42.622288, -6.829654)",523.52,2017-05-08 10:21:44+00:00
"(42.622681, -6.829702)",527.299,2017-05-08 10:21:52+00:00
"(42.623111, -6.830091)",526.007,2017-05-08 10:22:03+00:00
"(42.623412, -6.830951)",526.627,2017-05-08 10:22:17+00:00
"(42.623121, -6.832887)",531.408,2017-05-08 10:22:40+00:00
"(42.622659, -6.833858)",530.74,2017-05-08 10:22:55+00:00
"(42.62117, -6.835558)",530.458,2017-05-08 10:23:34+00:00
"(42.621033, -6.83607)",530.595,2017-05-08 10:23:43+00:00
"(42.621187, -6.836888)",531.165,2017-05-08 10:23:57+00:00
"(42.622349, -6.837892)",533.742,2017-05-08 10:24:27+00:00
"(42.622653, -6.838351)",529.551,2017-05-08 10:24:37+00:00
"(42.625565, -6.844715)",531.145,2017-05-08 10:26:39+00:00
"(42.626041, -6.845502)",532.872,2017-05-08 10:26:53+00:00
"(42.626929, -6.846289)",531.944,2017-05-08 10:28:02+00:00
"(42.626792, -6.846293)",531.605,2017-05-08 10:29:03+00:00
"(42.626782, -6.846532)",528.315,2017-05-08 10:29:20+00:00
"(42.626892, -6.846303)",531.408,2017-05-08 10:29:54+00:00
"(42.62822, -6.846708)",534.175,2017-05-08 10:31:35+00:00
"(42.629379, -6.847264)",539.073,2017-05-08 10:32:04+00:00
"(42.631238, -6.849312)",536.33,2017-05-08 10:32:54+00:00
"(42.63337, -6.852111)",544.68,2017-05-08 10:33:53+00:00
"(42.635618, -6.853482)",539.357,2017-05-08 10:34:41+00:00
"(42.636993, -6.854639)",543.436,2017-05-08 10:35:14+00:00
"(42.637567, -6.855369)",545.63,2017-05-08 10:35:31+00:00
"(42.638496, -6.857065)",548.527,2017-05-08 10:36:05+00:00
"(42.63886, -6.86027)",547.937,2017-05-08 10:37:45+00:00
"(42.638643, -6.860969)",558.549,2017-05-08 10:37:59+00:00
"(42.63792, -6.862149)",557.113,2017-05-08 10:38:34+00:00
"(42.637869, -6.862617)",557.508,2017-05-08 10:38:44+00:00
"(42.638058, -6.863383)",551.014,2017-05-08 10:38:59+00:00
"(42.640248, -6.867777)",544.082,2017-05-08 10:40:06+00:00
"(42.640445, -6.867877)",543.959,2017-05-08 10:40:29+00:00
"(42.641507, -6.869724)",551.679,2017-05-08 10:41:38+00:00
"(42.642439, -6.870897)",552.126,2017-05-08 10:42:13+00:00
"(42.644807, -6.873226)",555.725,2017-05-08 10:43:27+00:00
"(42.646421, -6.875135)",551.419,2017-05-08 10:44:08+00:00
"(42.647493, -6.877411)",552.036,2017-05-08 10:44:48+00:00
"(42.647792, -6.877372)",555.398,2017-05-08 10:45:02+00:00
"(42.647539, -6.877525)",552.315,2017-05-08 10:45:48+00:00
"(42.648218, -6.879535)",554.526,2017-05-08 10:46:29+00:00
"(42.6487, -6.881587)",558.408,2017-05-08 10:47:05+00:00
"(42.649111, -6.885801)",564.81,2017-05-08 10:50:52+00:00
"(42.649663, -6.887419)",567.788,2017-05-08 10:51:21+00:00
"(42.650315, -6.888297)",565.445,2017-05-08 10:51:39+00:00
"(42.651066, -6.888859)",565.285,2017-05-08 10:51:56+00:00
"(42.653658, -6.890242)",569.512,2017-05-08 10:53:32+00:00
"(42.653586, -6.890007)",569.771,2017-05-08 10:53:42+00:00
"(42.654055, -6.890117)",573.785,2017-05-08 10:53:59+00:00
"(42.654617, -6.890814)",578.272,2017-05-08 10:54:26+00:00
"(42.655242, -6.891965)",579.378,2017-05-08 10:55:07+00:00
"(42.655559, -6.892232)",577.733,2017-05-08 10:55:20+00:00
"(42.656366, -6.892543)",579.026,2017-05-08 10:55:35+00:00
"(42.656578, -6.892799)",580.308,2017-05-08 10:55:39+00:00
"(42.657016, -6.894221)",577.618,2017-05-08 10:56:15+00:00
"(42.656969, -6.894498)",577.896,2017-05-08 10:56:32+00:00
"(42.656794, -6.894879)",577.813,2017-05-08 10:56:47+00:00
"(42.6563, -6.895031)",574.143,2017-05-08 10:57:23+00:00
"(42.65598, -6.895505)",581.04,2017-05-08 10:57:43+00:00
"(42.655765, -6.895507)",579.249,2017-05-08 10:57:51+00:00
"(42.65551, -6.895182)",577.243,2017-05-08 10:58:57+00:00
"(42.655371, -6.8953)",577.01,2017-05-08 10:59:48+00:00
"(42.654498, -6.898716)",582.324,2017-05-08 11:02:07+00:00
"(42.65443, -6.899583)",583.004,2017-05-08 11:02:24+00:00
"(42.654691, -6.901384)",581.714,2017-05-08 11:03:17+00:00
"(42.655485, -6.904736)",586.008,2017-05-08 11:04:27+00:00
"(42.656447, -6.906081)",584.853,2017-05-08 11:05:04+00:00
"(42.656912, -6.907656)",588.511,2017-05-08 11:05:32+00:00
"(42.657231, -6.908267)",590.938,2017-05-08 11:05:45+00:00
"(42.658306, -6.909141)",598.358,2017-05-08 11:06:20+00:00
"(42.658631, -6.909767)",597.695,2017-05-08 11:06:31+00:00
"(42.658647, -6.91082)",601.034,2017-05-08 11:06:51+00:00
"(42.657689, -6.912331)",603.998,2017-05-08 11:08:00+00:00
"(42.657568, -6.912945)",597.965,2017-05-08 11:08:12+00:00
"(42.657655, -6.913448)",592.546,2017-05-08 11:08:21+00:00
"(42.659281, -6.915139)",596.388,2017-05-08 11:09:00+00:00
"(42.660156, -6.916944)",603.916,2017-05-08 11:09:31+00:00
"(42.660112, -6.917277)",600.308,2017-05-08 11:09:57+00:00
"(42.660266, -6.917476)",602.045,2017-05-08 11:10:05+00:00
"(42.660414, -6.918548)",599.833,2017-05-08 11:10:25+00:00
"(42.660427, -6.921835)",601.68,2017-05-08 11:11:13+00:00
"(42.661001, -6.924479)",615.95,2017-05-08 11:12:04+00:00
"(42.661535, -6.925785)",613.697,2017-05-08 11:12:36+00:00
"(42.662151, -6.926506)",609.816,2017-05-08 11:13:06+00:00
"(42.664057, -6.926688)",612.55,2017-05-08 11:13:48+00:00
"(42.665085, -6.926609)",613.857,2017-05-08 11:14:10+00:00
"(42.665711, -6.927065)",616.874,2017-05-08 11:15:01+00:00
"(42.665905, -6.927479)",615.056,2017-05-08 11:15:38+00:00
"(42.665764, -6.928543)",611.621,2017-05-08 11:16:14+00:00
"(42.665212, -6.930466)",616.408,2017-05-08 11:16:55+00:00
"(42.665588, -6.93176)",616.218,2017-05-08 11:17:23+00:00
"(42.665926, -6.934109)",617.686,2017-05-08 11:18:16+00:00
"(42.666412, -6.936254)",619.053,2017-05-08 11:20:23+00:00
"(42.66626, -6.937424)",624.853,2017-05-08 11:20:41+00:00
"(42.666376, -6.938173)",624.58,2017-05-08 11:21:01+00:00
"(42.666062, -6.939018)",625.859,2017-05-08 11:21:23+00:00
"(42.665038, -6.940062)",636.843,2017-05-08 11:22:17+00:00
"(42.664208, -6.940675)",622.68,2017-05-08 11:22:34+00:00
"(42.663982, -6.941246)",621.821,2017-05-08 11:22:43+00:00
"(42.664008, -6.942251)",625.241,2017-05-08 11:23:22+00:00
"(42.664365, -6.943758)",629.005,2017-05-08 11:23:45+00:00
"(42.66491, -6.945014)",634.508,2017-05-08 11:24:34+00:00
"(42.665285, -6.946486)",633.193,2017-05-08 11:25:17+00:00
"(42.665273, -6.947624)",636.871,2017-05-08 11:25:41+00:00
"(42.66438, -6.95425)",645.528,2017-05-08 11:28:08+00:00
"(42.664496, -6.95461)",644.898,2017-05-08 11:28:15+00:00
"(42.66484, -6.954967)",645.675,2017-05-08 11:28:24+00:00
"(42.669342, -6.958802)",647.844,2017-05-08 11:31:00+00:00
"(42.669683, -6.959244)",648.938,2017-05-08 11:31:11+00:00
"(42.670336, -6.960563)",651.225,2017-05-08 11:31:34+00:00
"(42.67112, -6.962842)",649.244,2017-05-08 11:33:07+00:00
"(42.671452, -6.96327)",655.105,2017-05-08 11:33:20+00:00
"(42.671688, -6.964276)",652.015,2017-05-08 11:33:37+00:00
"(42.672813, -6.966473)",653.508,2017-05-08 11:34:24+00:00
"(42.672963, -6.967032)",655.545,2017-05-08 11:34:39+00:00
"(42.673194, -6.967168)",660.423,2017-05-09 04:55:39+00:00
"(42.673033, -6.967113)",656.45,2017-05-09 04:55:48+00:00
"(42.672509, -6.968257)",659.66,2017-05-09 04:56:28+00:00
"(42.671858, -6.968847)",660.487,2017-05-09 04:57:09+00:00
"(42.671735, -6.969119)",660.066,2017-05-09 04:57:17+00:00
"(42.672681, -6.970311)",671.22,2017-05-09 04:57:57+00:00
"(42.67274, -6.970608)",670.887,2017-05-09 04:58:03+00:00
"(42.672564, -6.971462)",672.714,2017-05-09 04:58:23+00:00
"(42.672615, -6.972682)",680.454,2017-05-09 04:58:58+00:00
"(42.67242, -6.973887)",673.509,2017-05-09 04:59:53+00:00
"(42.672557, -6.97589)",684.308,2017-05-09 05:00:56+00:00
"(42.672409, -6.977609)",688.672,2017-05-09 05:02:20+00:00
"(42.673033, -6.978883)",696.01,2017-05-09 05:03:04+00:00
"(42.672869, -6.979188)",702.497,2017-05-09 05:03:15+00:00
"(42.67232, -6.979146)",697.357,2017-05-09 05:03:37+00:00
"(42.671989, -6.979916)",700.894,2017-05-09 05:04:05+00:00
"(42.672441, -6.983466)",712.723,2017-05-09 05:05:43+00:00
"(42.673798, -6.985589)",723.477,2017-05-09 05:07:07+00:00
"(42.674358, -6.987349)",725.644,2017-05-09 05:08:25+00:00
"(42.674312, -6.988493)",723.594,2017-05-09 05:08:59+00:00
"(42.674652, -6.989424)",740.557,2017-05-09 05:09:31+00:00
"(42.674583, -6.990763)",737.522,2017-05-09 05:10:14+00:00
"(42.67471, -6.991155)",740.908,2017-05-09 05:10:28+00:00
"(42.676034, -6.991234)",744.57,2017-05-09 05:11:14+00:00
"(42.677526, -6.992423)",746.068,2017-05-09 05:12:02+00:00
"(42.678398, -6.992755)",751.485,2017-05-09 05:12:31+00:00
"(42.678988, -6.992813)",754.565,2017-05-09 05:12:53+00:00
"(42.679497, -6.99259)",758.832,2017-05-09 05:13:14+00:00
"(42.679948, -6.992126)",763.451,2017-05-09 05:13:36+00:00
"(42.680655, -6.991127)",769.915,2017-05-09 05:14:16+00:00
"(42.680916, -6.990424)",778.272,2017-05-09 05:14:40+00:00
"(42.681336, -6.990345)",773.659,2017-05-09 05:14:58+00:00
"(42.681893, -6.989834)",783.603,2017-05-09 05:15:27+00:00
"(42.682853, -6.99004)",777.623,2017-05-09 05:16:03+00:00
"(42.683212, -6.989633)",792.308,2017-05-09 05:16:23+00:00
"(42.6836, -6.989448)",792.086,2017-05-09 05:16:37+00:00
"(42.684476, -6.989528)",791.414,2017-05-09 05:17:06+00:00
"(42.68566, -6.990333)",789.261,2017-05-09 05:17:56+00:00
"(42.686617, -6.990712)",799.341,2017-05-09 05:18:40+00:00
"(42.687569, -6.991756)",798.658,2017-05-09 05:19:31+00:00
"(42.688065, -6.992038)",804.347,2017-05-09 05:19:52+00:00
"(42.688719, -6.991917)",808.521,2017-05-09 05:20:20+00:00
"(42.690139, -6.990539)",833.148,2017-05-09 05:21:28+00:00
"(42.691363, -6.990147)",842.175,2017-05-09 05:22:21+00:00
"(42.69147, -6.99028)",846.428,2017-05-09 05:22:27+00:00
"(42.691416, -6.990651)",848.82,2017-05-09 05:22:39+00:00
"(42.691164, -6.990937)",844.208,2017-05-09 05:22:53+00:00
"(42.69058, -6.991208)",825.468,2017-05-09 05:23:15+00:00
"(42.69046, -6.99152)",825.116,2017-05-09 05:23:25+00:00
"(42.69037, -6.99231)",826.673,2017-05-09 05:23:48+00:00
"(42.690552, -6.992754)",835.183,2017-05-09 05:24:02+00:00
"(42.691476, -6.993408)",840.75,2017-05-09 05:24:45+00:00
"(42.692164, -6.994167)",841.339,2017-05-09 05:25:17+00:00
"(42.693544, -6.994805)",859.843,2017-05-09 05:26:11+00:00
"(42.69457, -6.995919)",865.11,2017-05-09 05:27:08+00:00
"(42.69486, -6.996646)",862.314,2017-05-09 05:27:39+00:00
"(42.695178, -6.997023)",865.254,2017-05-09 05:28:03+00:00
"(42.698204, -6.998306)",897.409,2017-05-09 05:31:18+00:00
"(42.698598, -6.998602)",901.808,2017-05-09 05:31:42+00:00
"(42.699146, -6.99939)",913.342,2017-05-09 05:32:26+00:00
"(42.69943, -6.999449)",914.75,2017-05-09 05:32:42+00:00
"(42.699925, -6.999182)",919.617,2017-05-09 05:33:16+00:00
"(42.700644, -6.999234)",917.567,2017-05-09 05:34:04+00:00
"(42.701289, -6.999063)",943.794,2017-05-09 05:34:47+00:00
"(42.701793, -6.999237)",937.573,2017-05-09 05:35:22+00:00
"(42.702465, -7.000083)",952.977,2017-05-09 05:36:25+00:00
"(42.703425, -7.001834)",962.674,2017-05-09 05:37:36+00:00
"(42.705511, -7.003742)",972.253,2017-05-09 05:39:35+00:00
"(42.707612, -7.00656)",982.804,2017-05-09 05:41:58+00:00
"(42.708125, -7.006666)",990.814,2017-05-09 05:42:25+00:00
"(42.708447, -7.006548)",995.508,2017-05-09 05:42:43+00:00
"(42.709692, -7.004855)",1008.026,2017-05-09 05:44:07+00:00
"(42.710076, -7.004593)",1005.564,2017-05-09 05:44:25+00:00
